,mfcc_mean,chroma_mean,spectral_contrast_mean,mfcc,chroma,spectral_contrast,tempo,label
292,"[-113.437485   129.53362     -8.191162    35.90638     10.394922
    8.666825     4.7804656    3.4455068    0.7050414    8.387681
   -2.1662233    8.44659      3.5183814    2.1577392   -2.8127306
    4.8416386   -2.8435078    4.6264744    2.6455119   -1.4155734]","[0.33148655 0.2934326  0.44659635 0.3248567  0.32250342 0.31264922
 0.5348639  0.6715624  0.4317133  0.38659474 0.30495757 0.43010816]","[19.97074091 16.14117938 19.52069001 19.3841785  21.62084559 25.45645874
 47.49642199]","[[-512.9324 -512.9324 -512.9324 ... -512.9324 -512.9324 -512.9324]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 ...
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]]","[[0.7861147  0.92766434 0.85715365 ... 0.85706484 0.8988293  0.9196649 ]
 [0.75125325 0.95604587 1.         ... 1.         0.9469179  0.8168797 ]
 [0.7615684  0.8964579  0.92759866 ... 0.9277154  1.         1.        ]
 ...
 [0.42772147 0.40445858 0.34188735 ... 0.34157297 0.35301253 0.37409973]
 [0.46629766 0.4492618  0.4460975  ... 0.44605908 0.427464   0.5148079 ]
 [0.5968597  0.6531915  0.6577406  ... 0.65786326 0.6772515  0.71377623]]","[[15.85928961 25.02011272 27.54972855 ... 28.03816038 18.84961755
  13.90207538]
 [ 7.4624451  13.08561006 12.95696569 ... 14.4799953   9.10103317
   7.27753384]
 [10.6782955  16.38535285 15.85876973 ... 16.21792304 14.79084694
  14.53673775]
 ...
 [14.54964755 11.94932484 14.24598854 ... 15.01921298 16.20772842
  11.25884061]
 [13.74436734 15.6826351  14.813587   ... 14.47344763 13.64315754
  12.60621874]
 [16.94791286 20.77833792 37.39264353 ... 37.39255688 21.38769838
  17.25113225]]",107.666015625,1
293,"[-1.10628195e+01  9.04323959e+01 -2.27208042e+01  1.02415066e+01
 -4.97004318e+00  1.29255562e+01 -3.13475084e+00  1.22638597e+01
 -2.07437873e+00  6.43755007e+00  8.20025895e-03  4.86582816e-01
 -5.62262630e+00  1.61312178e-01 -1.47273111e+00  9.94914651e-01
 -2.20933580e+00  4.17937040e+00 -1.83983672e+00  2.73782086e+00]","[0.3339763  0.38142407 0.5784229  0.3355246  0.29861298 0.37396008
 0.4029337  0.5790425  0.3752163  0.41343874 0.4501831  0.35553682]","[20.73846899 14.8414405  17.53358934 17.67169115 19.25454197 21.38879479
 49.77446994]","[[-484.96384 -484.96384 -484.96384 ... -484.96384 -484.96384 -484.96384]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 ...
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]]","[[0.79212284 0.92841554 0.85435796 ... 0.90680856 0.91594744 0.86906344]
 [0.75858325 0.9633019  1.         ... 0.9139278  1.         1.        ]
 [0.76805073 0.90245456 0.93157923 ... 0.98726076 0.927252   0.98467267]
 ...
 [0.43260515 0.40890983 0.3419293  ... 0.3757957  0.41580275 0.4720442 ]
 [0.46958816 0.4498341  0.44297028 ... 0.46117812 0.4642638  0.6065927 ]
 [0.5979317  0.65167665 0.65394396 ... 0.7296914  0.68939614 0.7179896 ]]","[[15.85928961 25.02011272 27.54972855 ... 28.47157607 24.19355793
  18.42641262]
 [ 7.4624451  13.08561006 12.95696569 ...  6.89261979  9.13217253
   4.95791726]
 [10.6782955  16.38535285 15.85876973 ... 13.05539335 12.12204261
  12.78164708]
 ...
 [14.54964755 11.94932484 14.24598854 ... 14.67969606 11.17119136
  14.57983908]
 [13.74436734 15.6826351  14.813587   ... 11.95542283 14.44754324
  15.07046732]
 [16.94791286 20.77833792 36.38235386 ... 35.98564622 22.47947352
  17.40304281]]",95.703125,1
294,"[-108.387405     93.977036      0.31362042   39.596043     16.461311
   13.148685      5.240817      8.392183      0.30895028    8.007163
   -0.5947203     6.399365      2.0704854     0.42979988   -1.5925425
    3.9790277    -2.2685707     4.667112      0.15193509    3.2402048 ]","[0.57558453 0.4086952  0.44878906 0.570166   0.4650946  0.48170802
 0.43475103 0.4849058  0.45026553 0.46619332 0.49327686 0.47007862]","[22.47737024 15.40727395 18.78049598 19.37441123 20.89542853 22.45004822
 47.5759355 ]","[[-498.84476 -498.84476 -498.84476 ... -498.84476 -498.84476 -498.84476]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 ...
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]]","[[0.7658423  0.92455494 0.86579615 ... 0.700155   0.926425   0.8718051 ]
 [0.72786653 0.9322207  1.         ... 0.8082385  1.         1.        ]
 [0.7418375  0.87718016 0.9136691  ... 1.         0.99096763 0.95351785]
 ...
 [0.4111319  0.39000857 0.34204388 ... 0.33964476 0.42363325 0.4655534 ]
 [0.45536652 0.44775525 0.45693037 ... 0.35114697 0.45581344 0.6083943 ]
 [0.5954446  0.6592395  0.6705325  ... 0.61007464 0.6800648  0.71146613]]","[[15.85928961 25.02011272 27.54972855 ... 28.77976052 23.57686698
  18.32750652]
 [ 7.4624451  13.08561006 12.95696569 ... 10.59073366 11.18613945
   4.80523574]
 [10.6782955  16.38535285 15.85876973 ... 12.22920824 11.97704284
  11.27856648]
 ...
 [14.54964755 11.94932484 14.24598854 ...  9.73372145 11.75532724
  15.33500179]
 [13.74436734 15.6826351  14.813587   ... 12.11154216 11.23892212
  14.91953614]
 [16.94791286 20.77833792 36.85447594 ... 36.02389775 21.97606287
  17.3398671 ]]",107.666015625,1
295,"[-14.372491    85.50416    -10.823932    13.24848     -4.271288
   8.514575    -3.8745685    6.3148274   -4.707203     6.738788
   1.0327375    3.2519813   -2.9356744    0.91624784  -4.245365
   0.26008067  -4.7137327    1.7723353   -3.5917966    0.4729799 ]","[0.28463438 0.47050288 0.33869585 0.42352682 0.26750213 0.38767046
 0.5335715  0.30989757 0.41235796 0.311354   0.45114163 0.27729517]","[18.47140322 15.53158594 19.34849327 19.92353132 22.01955339 22.15077912
 47.87597748]","[[-472.68655 -472.68655 -472.68655 ... -472.68655 -472.68655 -472.68655]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 ...
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]]","[[0.79212284 0.92841554 0.85435796 ... 0.8542775  0.8956196  0.9205751 ]
 [0.75858325 0.9633019  1.         ... 1.         0.9461217  0.8157186 ]
 [0.76805073 0.90245456 0.93157923 ... 0.9316984  1.         1.        ]
 ...
 [0.43260515 0.40890983 0.3419293  ... 0.34161177 0.3520638  0.37338755]
 [0.46958816 0.4498341  0.44297028 ... 0.44292387 0.423416   0.5116986 ]
 [0.5979317  0.65167665 0.65394396 ... 0.65407205 0.6717072  0.7089838 ]]","[[15.85928961 25.02011272 27.54972855 ... 28.03816596 18.84961823
  13.90207617]
 [ 7.4624451  13.08561006 12.95696569 ... 14.48000486  9.10103073
   7.27753098]
 [10.6782955  16.38535285 15.85876973 ... 16.21791355 14.79086566
  14.53673411]
 ...
 [14.54964755 11.94932484 14.24598854 ... 15.01921726 16.20773007
  11.25884327]
 [13.74436734 15.6826351  14.813587   ... 14.47345106 13.64315445
  12.60622256]
 [16.94791286 20.77833792 34.96646774 ... 34.96638168 21.38769807
  17.25113653]]",123.046875,1
296,"[-89.1308      97.315834   -20.496798    20.541061    -6.601849
   7.9096365    0.9703612    8.755384    -4.4291077    4.982292
   1.8999076    8.595828     0.16863595  -2.7413359   -5.0477986
   1.4092159    0.9619074    3.6936615    3.982632     6.256249  ]","[0.28081974 0.34596866 0.6760716  0.47919944 0.3695771  0.38640374
 0.48976877 0.34005117 0.30913204 0.4314752  0.2970408  0.29979718]","[19.0698175  13.51807602 17.69158449 18.42871249 19.80251531 21.8868599
 49.15685921]","[[-556.26025 -556.26025 -556.26025 ... -556.26025 -556.26025 -556.26025]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 ...
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]]","[[0.7831253  0.9272452  0.85850203 ... 0.7640927  0.8303255  0.91907793]
 [0.747673   0.9524624  1.         ... 0.992165   0.928619   0.81773823]
 [0.75844    0.8935168  0.92561716 ... 1.         1.         1.        ]
 ...
 [0.42529276 0.40227854 0.34188288 ... 0.24008651 0.3208354  0.37444404]
 [0.46465683 0.44898337 0.44766307 ... 0.29573706 0.39377365 0.5165503 ]
 [0.59641975 0.6539688  0.6596216  ... 0.5490483  0.63572127 0.71625525]]","[[15.85928961 25.02011272 27.54972855 ... 27.09481064 18.95175704
  13.90087801]
 [ 7.4624451  13.08561006 12.95696569 ...  5.72047618 13.26061679
   7.31362355]
 [10.6782955  16.38535285 15.85876973 ... 13.13439112  9.78475104
  15.39983906]
 ...
 [14.54964755 11.94932484 14.24598854 ... 13.12276827 10.569432
  11.20475574]
 [13.74436734 15.6826351  14.813587   ... 14.29370004 14.90452027
  12.63289091]
 [16.94791286 20.77833792 38.94331589 ... 39.47419919 21.49893459
  17.33029205]]",129.19921875,1
297,"[-2.1175140e+02  1.2245996e+02 -1.7569458e+01  1.0349817e+01
 -1.0069646e+00 -8.9053267e-01  4.4330940e+00  2.0581567e-01
 -4.5554761e-02 -9.1649652e-01 -4.3428793e+00  4.2092142e+00
 -1.4755952e+00 -3.5166650e+00 -6.6971211e+00  3.3389022e+00
 -2.3838146e+00  6.5809107e-01 -4.5263782e+00  2.0391622e+00]","[0.31655693 0.26231375 0.49375787 0.40099138 0.23725219 0.3719107
 0.21272305 0.27141228 0.21404459 0.28160173 0.49187282 0.26732904]","[19.79624221 16.1015434  20.46801347 22.02321117 24.34088614 27.27991971
 47.74871984]","[[-591.41986 -591.41986 -591.41986 ... -591.41986 -591.41986 -591.41986]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 ...
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]]","[[0.8040605  0.9294195  0.8484545  ... 0.8483883  0.8892641  0.9229219 ]
 [0.7736919  0.9778938  1.         ... 1.         0.9454619  0.8150504 ]
 [0.7816468  0.9146777  0.9397056  ... 0.9398265  1.         1.        ]
 ...
 [0.44239497 0.4181088  0.34216398 ... 0.3418427  0.35050735 0.3725706 ]
 [0.4759914  0.45090362 0.43680567 ... 0.43673998 0.41595867 0.5061285 ]
 [0.6006898  0.64868206 0.6462816  ... 0.64641577 0.660899   0.70041513]]","[[15.85928961 25.02011272 27.54972855 ... 28.03817945 18.84961891
  13.90207459]
 [ 7.4624451  13.08561006 12.95696569 ... 14.47999934  9.1010278
   7.27752902]
 [10.6782955  16.38535285 15.85876973 ... 16.21792138 14.79085533
  14.53675911]
 ...
 [14.54964755 11.94932484 14.24598854 ... 15.01921454 16.20770968
  11.25884928]
 [13.74436734 15.6826351  14.813587   ... 14.47346108 13.64315558
  12.60621867]
 [16.94791286 20.77833792 41.52672663 ... 41.52664057 21.3877116
  17.25113474]]",129.19921875,1
298,"[-153.82019     -38.64448       9.531668     44.948135     10.60794
   -4.145632     -7.026188     14.590824    -10.675652     17.182281
   -8.629723     -1.2054591     7.825784      3.2085223    -6.445153
    1.7586529    -0.29107395    5.2932434    -9.973048     11.270933  ]","[0.21700531 0.2268981  0.2200321  0.14820579 0.11944903 0.16632451
 0.22965772 0.3956811  0.7372457  1.         0.44062832 0.1785093 ]","[ 1.23453831  1.73376135  2.52836868  1.80872869  7.42980201  5.16232151
 44.91767295]","[[-153.82019   ]
 [ -38.64448   ]
 [   9.531668  ]
 [  44.948135  ]
 [  10.60794   ]
 [  -4.145632  ]
 [  -7.026188  ]
 [  14.590824  ]
 [ -10.675652  ]
 [  17.182281  ]
 [  -8.629723  ]
 [  -1.2054591 ]
 [   7.825784  ]
 [   3.2085223 ]
 [  -6.445153  ]
 [   1.7586529 ]
 [  -0.29107395]
 [   5.2932434 ]
 [  -9.973048  ]
 [  11.270933  ]]","[[0.21700531]
 [0.2268981 ]
 [0.2200321 ]
 [0.14820579]
 [0.11944903]
 [0.16632451]
 [0.22965772]
 [0.3956811 ]
 [0.7372457 ]
 [1.        ]
 [0.44062832]
 [0.1785093 ]]","[[ 1.23453831]
 [ 1.73376135]
 [ 2.52836868]
 [ 1.80872869]
 [ 7.42980201]
 [ 5.16232151]
 [44.91767295]]",117.45383522727273,1
299,"[-48.52757     91.57641    -10.758654    13.871937    -6.050304
   4.3544297   -5.1470575    4.049258    -7.249295     3.8345187
  -6.970997    -1.1392193   -3.1541939    0.92802256  -3.9027953
  -1.3561356   -5.5395513   -0.20353653  -5.169811    -3.2715669 ]","[0.44822    0.34098235 0.3856076  0.30198574 0.38081098 0.2946016
 0.2781783  0.29718032 0.34535083 0.5384665  0.34895498 0.4174241 ]","[23.96550086 14.52294245 17.35235129 19.06690183 20.32252677 20.61821986
 48.03140373]","[[-524.9477 -524.9477 -524.9477 ... -524.9477 -524.9477 -524.9477]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 ...
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]]","[[0.78911614 0.92805576 0.8557714  ... 0.8556867  0.89722013 0.920099  ]
 [0.754893   0.9596623  1.         ... 1.         0.9464789  0.81623226]
 [0.7647753  0.89944005 0.9295849  ... 0.9297032  1.         1.        ]
 ...
 [0.43016016 0.40666977 0.34190288 ... 0.3415866  0.3525245  0.37371925]
 [0.46794376 0.4495471  0.44453254 ... 0.44449028 0.4254144  0.5132263 ]
 [0.5973655  0.65242875 0.65584725 ... 0.6559727  0.67446697 0.711338  ]]","[[15.85928961 25.02011272 27.54972855 ... 28.03814914 18.84961789
  13.90207526]
 [ 7.4624451  13.08561006 12.95696569 ... 14.47998404  9.10103072
   7.27753038]
 [10.6782955  16.38535285 15.85876973 ... 16.21790249 14.79084334
  14.53674461]
 ...
 [14.54964755 11.94932484 14.24598854 ... 15.01920171 16.2077009
  11.25884928]
 [13.74436734 15.6826351  14.813587   ... 14.47345139 13.64315362
  12.60621955]
 [16.94791286 20.77833792 35.84928408 ... 35.84919802 21.38771537
  17.25113691]]",107.666015625,1
300,"[-9.0018921e+01  6.5341568e+01  4.3141708e+00  3.8632172e+01
  6.0371485e+00  1.9240808e+01  2.8537183e+00  9.7715168e+00
 -1.2616620e+00  8.2818737e+00  1.9424367e+00  5.1612005e+00
 -2.2003703e+00 -5.7434801e-02 -2.8533008e+00  2.2131851e+00
 -9.2163235e-02  3.2418702e+00  2.7825657e-01  1.4063773e+00]","[0.505485   0.3861328  0.4321097  0.42146575 0.35244307 0.4093126
 0.3935479  0.56416327 0.43171865 0.39602128 0.51674473 0.46441138]","[18.8297065  15.32599589 19.77244608 21.84512909 22.27646812 21.97464276
 50.26883762]","[[-496.79236 -496.79236 -496.79236 ... -496.79236 -496.79236 -496.79236]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 ...
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]]","[[0.80988646 0.9296025  0.84540105 ... 0.8453411  0.8860961  0.9243601 ]
 [0.78134674 0.98508537 1.         ... 1.         0.94555384 0.8155739 ]
 [0.78860766 0.92078316 0.9439054  ... 0.94402623 1.         1.        ]
 ...
 [0.44726267 0.42282307 0.3423689  ... 0.34204772 0.34990832 0.37248397]
 [0.4789891  0.4513303  0.43381113 ... 0.43373463 0.41256732 0.50366163]
 [0.6022839  0.64714056 0.64245987 ... 0.6425944  0.65562594 0.6966398 ]]","[[15.85928961 25.02011272 27.54972855 ... 28.0381589  18.84961658
  13.90207486]
 [ 7.4624451  13.08561006 12.95696569 ... 14.48001126  9.10103072
   7.27752706]
 [10.6782955  16.38535285 15.85876973 ... 16.21793933 14.79085631
  14.5367365 ]
 ...
 [14.54964755 11.94932484 14.24598854 ... 15.01920832 16.20771235
  11.25884928]
 [13.74436734 15.6826351  14.813587   ... 14.47344726 13.64315199
  12.60621405]
 [16.94791286 20.77833792 34.39893601 ... 34.39884937 21.38770906
  17.2511318 ]]",123.046875,1
301,"[-54.386246    76.92898      0.82460725  27.23709     -3.086007
  13.338963    -6.575094     3.0620623   -3.525985     2.8636968
  -2.6955092    5.168863    -4.594126     5.2089896    6.257388
   7.843535    -0.6940133    3.9999285   -2.402563    -1.4119968 ]","[0.48328564 0.37646908 0.37698928 0.43092382 0.40191293 0.6378985
 0.35363817 0.26475844 0.42511687 0.4214037  0.55693686 0.4180962 ]","[20.54139644 15.29814871 17.95067024 19.94973221 21.50835608 18.90649248
 48.54778051]","[[-485.18988 -485.18988 -485.18988 ... -485.18988 -485.18988 -485.18988]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 ...
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]
 [   0.         0.         0.      ...    0.         0.         0.     ]]","[[0.83368444 0.9136078  0.83177584 ... 0.9139388  0.87513006 0.83693516]
 [0.81511784 1.         1.         ... 0.92166364 1.         0.98046404]
 [0.81924516 0.932737   0.96464646 ... 1.         0.9323832  1.        ]
 ...
 [0.46866095 0.43803102 0.34414843 ... 0.39000452 0.4373553  0.47873154]
 [0.4894596  0.4449148  0.42161518 ... 0.44298112 0.44232994 0.5817441 ]
 [0.6098366  0.6297348  0.6259724  ... 0.693256   0.6481364  0.7075998 ]]","[[15.85928961 25.02011272 27.54972855 ... 28.47156304 24.19355417
  18.42641538]
 [ 7.4624451  13.08561006 12.95696569 ...  6.89261848  9.13216418
   4.95791773]
 [10.6782955  16.38535285 15.85876973 ... 13.05537569 12.12204156
  12.78165008]
 ...
 [14.54964755 11.94932484 14.24598854 ... 14.67967802 11.1711905
  14.57983337]
 [13.74436734 15.6826351  14.813587   ... 11.95542829 14.44755548
  15.07047574]
 [16.94791286 20.77833792 37.83336374 ... 37.43665578 22.47943959
  17.40301907]]",129.19921875,1
302,"[-26.216784    83.031906   -12.79923     21.06781      0.92400384
   9.9009      -3.8144693    7.1153874    0.33961135   7.261224
  -0.14796534   6.7467694    0.37193117   5.8184667    0.22683883
   5.9055758    0.68725234   6.5009193    2.3663948    7.850376  ]","[0.56329733 0.38456032 0.39091668 0.45021847 0.43851736 0.6538729
 0.45450377 0.52016795 0.54087085 0.43744725 0.45400167 0.4166672 ]","[20.30050055 13.57850004 16.56790854 16.80246035 18.44252202 19.48001932
 48.34440143]","[[-510.5474 -510.5474 -510.5474 ... -510.5474 -510.5474 -510.5474]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 ...
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]
 [   0.        0.        0.     ...    0.        0.        0.    ]]","[[0.79212284 0.92841554 0.85435796 ... 0.90680856 0.9159472  0.86906356]
 [0.75858325 0.9633019  1.         ... 0.9139278  1.         1.        ]
 [0.76805073 0.90245456 0.93157923 ... 0.98726076 0.92725205 0.9846725 ]
 ...
 [0.43260515 0.40890983 0.3419293  ... 0.3757956  0.41580263 0.4720442 ]
 [0.46958816 0.4498341  0.44297028 ... 0.4611781  0.46426377 0.6065928 ]
 [0.5979317  0.65167665 0.65394396 ... 0.7296914  0.6893962  0.7179896 ]]","[[15.85928961 25.02011272 27.54972855 ... 28.47158241 24.19355417
  18.42641431]
 [ 7.4624451  13.08561006 12.95696569 ...  6.89261     9.13216359
   4.95791737]
 [10.6782955  16.38535285 15.85876973 ... 13.05540885 12.12204506
  12.78164264]
 ...
 [14.54964755 11.94932484 14.24598854 ... 14.67969396 11.17118935
  14.57984478]
 [13.74436734 15.6826351  14.813587   ... 11.95541908 14.44755094
  15.07046873]
 [16.94791286 20.77833792 36.52449078 ... 36.12778314 22.4794633
  17.40304348]]",143.5546875,1
